Year,Player,Pos,Age,Tm,G,GS,PTS,Minutes Played,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS2
2017,Carmelo Anthony,SF,32,NYK,74,74,1659,2538,17.9,0.535,2.6,15.9,9.3,14.5,1.2,1.1,9,29.1,3.2,1.5,4.7,0.089,1.5,-2.2,-0.7,0.8,602,1389,0.433,151,421,0.359,451,968,0.466,0.488,304,365,0.833,62,374,436,213,60,34,153,198,1659
2017,Chandler Parsons,SF,28,MEM,34,34,210,675,7.6,0.436,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.016,-3.6,-0.5,-4,-0.3,75,222,0.338,25,93,0.269,50,129,0.388,0.394,35,43,0.814,6,78,84,55,20,5,24,52,210
2017,Channing Frye,C,33,CLE,74,15,676,1398,15.6,0.612,3,19.3,11.4,4.9,1.2,2.1,8.8,19.3,2.3,1.4,3.7,0.125,0.8,-1.5,-0.6,0.5,238,520,0.458,137,335,0.409,101,185,0.546,0.589,63,74,0.851,37,253,290,45,33,37,53,138,676
2017,Chasson Randle,PG,23,TOT,26,0,137,299,13.6,0.586,2.2,9.4,5.8,16.8,1.5,0.5,14,19.7,0.5,0.1,0.7,0.106,0.3,-2.9,-2.6,0,40,98,0.408,16,47,0.34,24,51,0.471,0.49,41,43,0.953,6,26,32,34,9,2,19,39,137
2017,Chasson Randle,PG,23,NYK,18,0,95,225,12.3,0.555,2.9,10.1,6.5,18,1.3,0.4,15.7,19.6,0.3,0.1,0.4,0.075,-0.5,-3,-3.4,-0.1,28,72,0.389,10,32,0.313,18,40,0.45,0.458,29,31,0.935,6,21,27,28,6,1,16,28,95
2017,Chasson Randle,PG,23,PHI,8,0,42,74,17.7,0.671,0,7.5,3.7,13.2,2,1.1,8.8,20.1,0.2,0.1,0.3,0.197,2.6,-2.7,-0.1,0,12,26,0.462,6,15,0.4,6,11,0.545,0.577,12,12,1,0,5,5,6,3,1,3,11,42
2017,Cheick Diallo,PF,20,NOP,17,0,87,199,16.8,0.51,12.1,26.7,19.3,3.2,1,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-4.6,-1,-5.6,-0.2,36,76,0.474,0,0,0,36,76,0.474,0.474,15,21,0.714,23,50,73,4,4,7,7,17,87
2017,Chinanu Onuaku,C,20,HOU,5,1,14,52,12.3,0.799,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.4,1.8,-0.6,0,5,7,0.714,0,0,0,5,7,0.714,0.714,4,4,1,2,8,10,3,3,1,4,6,14
2017,Chris Andersen,C,38,CLE,12,0,28,114,11.6,0.497,9,20.6,15,5.9,2.2,5,15.1,13,0.1,0.2,0.2,0.102,-3.8,3,-0.9,0,9,22,0.409,0,3,0,9,19,0.474,0.409,10,14,0.714,9,22,31,5,5,7,5,20,28
2017,Chris McCullough,PF,21,TOT,16,0,36,80,15.2,0.526,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.072,-2,-2.6,-4.6,-0.1,16,32,0.5,1,7,0.143,15,25,0.6,0.516,3,5,0.6,9,10,19,2,2,2,3,7,36
2017,Chris McCullough,PF,21,BRK,14,0,35,72,16.8,0.541,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,0.1,0,0.1,0.098,-0.9,-3,-3.8,0,16,31,0.516,1,6,0.167,15,25,0.6,0.532,2,3,0.667,9,8,17,2,1,2,2,7,35
2017,Chris McCullough,PF,21,WAS,2,0,1,8,1.1,0.266,0,28.1,14.1,0,6.2,0,34.7,15.7,0,0,0,-0.163,-11.8,0.3,-11.5,0,0,1,0,0,1,0,0,0,0,0,1,2,0.5,0,2,2,0,1,0,1,0,1
2017,Chris Paul,PG,31,LAC,61,61,1104,1921,26.2,0.614,2.5,14.9,8.8,46.8,3.1,0.3,14,24.4,8,2.6,10.6,0.264,7.8,1,8.7,5.2,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,41,263,304,563,118,8,147,146,1104
2017,Christian Wood,PF,21,CHO,13,0,35,107,15.1,0.591,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.5,0.6,-2,0,12,23,0.522,0,5,0,12,18,0.667,0.522,11,15,0.733,14,15,29,2,3,6,7,11,35
2017,Clint Capela,C,22,HOU,65,59,818,1551,21.4,0.638,12.5,24.5,18.5,6.9,1.1,4.2,12,19.9,3.9,2.1,6,0.185,0,1,1,1.2,362,563,0.643,0,0,0,362,563,0.643,0.643,94,177,0.531,178,348,526,64,34,80,87,179,818
2017,Cody Zeller,PF,24,CHO,62,58,639,1725,16.7,0.604,8.6,17.3,12.9,9.1,1.8,3,10.9,15.5,3.4,2.2,5.6,0.157,-0.2,2.3,2.1,1.8,253,443,0.571,0,1,0,253,442,0.572,0.571,133,196,0.679,135,270,405,99,62,58,65,189,639
2017,Cole Aldrich,C,28,MIN,62,0,105,531,12.7,0.549,11,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2,2.6,0.6,0.4,45,86,0.523,0,0,0,45,86,0.523,0.523,15,22,0.682,51,107,158,25,25,23,17,85,105
2017,Corey Brewer,SF,30,TOT,82,11,371,1281,9.1,0.491,2.7,11.5,7.1,10.7,2.3,1.2,12.7,14.3,0,1.2,1.2,0.045,-2.9,0.2,-2.7,-0.2,147,348,0.422,27,118,0.229,120,230,0.522,0.461,50,68,0.735,32,134,166,97,61,19,55,133,371
2017,Corey Brewer,SF,30,HOU,58,8,242,923,7.5,0.491,2.5,11,6.7,9,1.9,1,12.7,12.9,0,0.8,0.9,0.044,-3.1,0,-3.2,-0.3,94,227,0.414,22,94,0.234,72,133,0.541,0.463,32,44,0.727,21,93,114,61,37,11,36,104,242
2017,Corey Brewer,SF,30,LAL,24,3,129,358,13.3,0.49,3.2,13,7.9,15,3.3,1.8,12.6,18,0,0.3,0.3,0.047,-2.4,0.7,-1.7,0,53,121,0.438,5,24,0.208,48,97,0.495,0.459,18,24,0.75,11,41,52,36,24,8,19,29,129
2017,Cory Joseph,SG,25,TOR,80,22,740,2003,13.2,0.518,2.9,10.4,6.6,20,1.7,0.6,13.1,18.4,1.7,1.7,3.4,0.082,-0.4,-0.4,-0.8,0.6,299,661,0.452,48,135,0.356,251,526,0.477,0.489,94,122,0.77,51,184,235,265,66,13,108,140,740
2017,Courtney Lee,SG,31,NYK,77,74,835,2459,12.1,0.559,2.3,9.1,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,0.081,0.5,-0.7,-0.2,1.1,321,704,0.456,108,269,0.401,213,435,0.49,0.533,85,98,0.867,53,207,260,179,81,23,69,141,835
2017,Cristiano Felicio,C,24,CHI,66,0,316,1040,15.2,0.601,12.8,19.5,16.1,5.7,1.2,1.2,11.2,12.4,2.1,1.3,3.4,0.157,-0.6,0.5,-0.1,0.5,128,222,0.577,0,0,0,128,222,0.577,0.577,60,93,0.645,124,187,311,40,25,16,33,110,316
2017,D.J. Augustin,PG,29,ORL,78,20,616,1538,11,0.524,1,7.4,4.1,20.4,1,0.1,13.3,19.4,0.7,0.5,1.2,0.038,-0.9,-3.3,-4.2,-0.9,195,517,0.377,95,274,0.347,100,243,0.412,0.469,131,161,0.814,15,102,117,209,31,1,90,101,616
2017,Dahntay Jones,SF,36,CLE,1,0,9,12,14.7,0.461,9.5,8.9,9.2,14.5,0,0,9.3,39.9,0,0,0,-0.03,-3.8,-7.1,-10.9,0,3,8,0.375,0,2,0,3,6,0.5,0.375,3,4,0.75,1,1,2,1,0,0,1,1,9
2017,Damian Jones,C,21,GSW,10,0,19,85,5.3,0.466,12.4,17,14.8,0,0.6,3.7,22.7,13.4,-0.1,0.1,0,0.018,-7.5,-2.1,-9.6,-0.2,8,16,0.5,0,0,0,8,16,0.5,0.5,3,10,0.3,9,14,23,0,1,4,6,15,19
2017,Damian Lillard,PG,26,POR,75,75,2024,2694,24.1,0.586,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.3,0.184,6.4,-2,4.3,4.3,661,1488,0.444,214,578,0.37,447,910,0.491,0.516,488,545,0.895,46,322,368,439,68,20,197,152,2024
2017,Damjan Rudez,SF,30,ORL,45,0,82,314,6.3,0.466,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-2.8,-1.9,-4.7,-0.2,31,88,0.352,20,64,0.313,11,24,0.458,0.466,0,0,0,5,20,25,20,12,1,9,31,82
2017,D'Angelo Russell,PG,20,LAL,63,60,984,1811,15.3,0.518,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1,1.3,0.034,1.1,-1.6,-0.5,0.7,351,867,0.405,135,384,0.352,216,483,0.447,0.483,147,188,0.782,31,191,222,303,87,16,176,130,984
2017,Daniel Ochefu,C,23,WAS,19,0,24,75,6.6,0.43,7.6,25.4,16.5,5.8,1.3,0,9.7,18,-0.1,0.1,0,0.005,-6.5,-1.9,-8.4,-0.1,12,27,0.444,0,0,0,12,27,0.444,0.444,0,2,0,5,17,22,3,2,0,3,17,24
2017,Danilo Gallinari,SF,28,DEN,63,63,1145,2134,17.4,0.622,2,14.7,8.4,9.1,0.9,0.5,8.1,19.9,6.2,0.7,6.9,0.154,2.9,-2.1,0.8,1.5,335,750,0.447,126,324,0.389,209,426,0.491,0.531,349,387,0.902,39,287,326,135,40,15,81,93,1145
2017,Danny Green,SG,29,SAS,68,68,497,1807,10.2,0.537,2,11.8,7,9.6,2,2.6,14.1,13.5,0.4,3,3.4,0.09,-0.3,2.7,2.4,2,176,449,0.392,118,311,0.379,58,138,0.42,0.523,27,32,0.844,31,193,224,124,71,58,76,120,497
2017,Dante Cunningham,SF,29,NOP,66,35,435,1649,10.2,0.586,3.6,14.2,8.9,3.1,1.2,1.4,7,10.7,1.4,1.6,3,0.088,-1.3,0.8,-0.5,0.6,174,359,0.485,71,181,0.392,103,178,0.579,0.584,16,27,0.593,56,221,277,36,39,28,28,100,435
2017,Dante Exum,PG,21,UTA,66,26,412,1228,8.6,0.521,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,0.047,-2,-0.5,-2.5,-0.1,155,363,0.427,44,149,0.295,111,214,0.519,0.488,58,73,0.795,30,102,132,112,21,12,80,146,412
2017,Danuel House,SG,23,WAS,1,0,0,1,12.2,0,0,100,56.4,0,0,0,0,0,0,0,0,0.163,-16.4,-4.4,-20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017,Dario Saric,PF,22,PHI,81,36,1040,2129,12.8,0.508,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1,0.023,-2,-0.2,-2.2,-0.1,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,513,182,57,30,183,162,1040
2017,Darrell Arthur,PF,28,DEN,41,7,262,639,12.8,0.583,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,0.081,0.3,-0.6,-0.3,0.3,95,215,0.442,53,117,0.453,42,98,0.429,0.565,19,22,0.864,25,87,112,42,19,21,36,76,262
2017,Darren Collison,PG,29,SAC,68,64,900,2063,15.3,0.57,1.3,7.2,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,0.091,0.8,-2.3,-1.5,0.3,340,714,0.476,73,175,0.417,267,539,0.495,0.527,147,171,0.86,23,130,153,312,67,9,114,119,900
