season_id_x,bbref_player_id_x,player,pos_x,age_x,team_abbreviation_x,gp_x,gs,min_x,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,2p,2pa,2p%,efg%,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,season_id_y,bbref_player_id_y,pos_y,age_y,team_abbreviation_y,gp_y,min_y,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%, ,ows,dws,ws,ws/48, ,obpm,dbpm,bpm,vorp
2019-20,grahatr01,Treveon Graham,SF,26,TOT,55,20,16.9,1.6,4.4,.360,0.6,2.2,.275,1.0,2.2,.443,.428,0.7,1.0,.643,0.9,1.8,2.7,0.8,0.4,0.1,0.5,1.9,4.4,2019-20,grahatr01,SF,26,TOT,55,929,6.6,.456,.496,.231,5.7,11.7,8.6,6.6,1.2,0.5,9.8,13.1,,-0.2,0.4,0.2,.009,,-4.5,-1.0,-5.6,-0.8
2019-20,grantje01,Jerami Grant,PF,25,DEN,71,24,26.6,4.3,8.9,.478,1.4,3.5,.389,2.9,5.4,.537,.555,2.1,2.8,.750,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,12.0,2019-20,grantje01,PF,25,DEN,71,1892,14.4,.591,.397,.309,3.4,11.2,7.3,6.6,1.3,2.8,8.0,18.0,,2.8,1.6,4.4,.111,,0.1,-0.6,-0.5,0.7
2019-20,grantje02,Jerian Grant,SG,27,WAS,6,0,13.3,1.7,4.5,.370,0.3,1.3,.250,1.3,3.2,.421,.407,0.8,1.2,.714,0.3,0.7,1.0,1.5,0.2,0.2,0.5,1.8,4.5,2019-20,grantje02,SG,27,WAS,6,80,6.6,.449,.296,.259,2.6,5.7,4.1,15.3,0.6,1.1,9.1,17.2,,0.0,0.0,0.0,-0.018,,-4.8,-2.0,-6.8,-0.1
2019-20,grayjo01,Josh Gray,PG,26,NOP,2,0,11.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,2.5,0.5,1.0,2019-20,grayjo01,PG,26,NOP,2,23,-5.0,.500,.000,.000,4.6,4.6,4.6,10.4,0.0,0.0,71.4,12.5,,-0.1,0.0,-0.1,-0.226,,-11.3,-4.7,-16.0,-0.1
2019-20,greenda02,Danny Green,SG,32,LAL,68,68,24.8,2.9,7.0,.416,1.8,4.8,.367,1.1,2.2,.524,.542,0.5,0.7,.688,0.8,2.6,3.3,1.3,1.3,0.5,0.9,2.0,8.0,2019-20,greenda02,SG,32,LAL,68,1687,10.8,.552,.690,.101,3.3,11.2,7.3,7.1,2.4,1.7,11.3,13.9,,0.8,2.5,3.4,.096,,-1.1,1.5,0.5,1.1
2019-20,greendr01,Draymond Green,PF,29,GSW,43,43,28.4,2.9,7.3,.389,0.8,3.0,.279,2.0,4.3,.465,.446,1.5,1.9,.759,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,8.0,2019-20,greendr01,PF,29,GSW,43,1222,12.5,.489,.408,.263,2.0,22.3,11.8,31.2,2.3,2.4,21.8,15.7,,-0.2,1.3,1.1,.044,,-2.1,1.9,-0.2,0.6
2019-20,greenja01,JaMychal Green,PF,29,LAC,63,1,20.7,2.4,5.6,.429,1.5,3.8,.387,0.9,1.8,.518,.560,0.6,0.8,.750,1.2,4.9,6.2,0.8,0.5,0.4,0.9,2.8,6.8,2019-20,greenja01,PF,29,LAC,63,1307,11.1,.576,.676,.136,6.3,24.1,15.4,5.0,1.0,1.6,12.6,13.7,,1.1,2.0,3.1,.115,,-1.2,0.7,-0.5,0.5
2019-20,greenja02,Javonte Green,SG,26,BOS,48,2,9.8,1.3,2.6,.500,0.2,0.7,.273,1.1,1.9,.581,.536,0.6,0.9,.667,0.5,1.4,1.9,0.5,0.5,0.2,0.5,0.9,3.4,2019-20,greenja02,SG,26,BOS,48,468,13.1,.564,.262,.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,,0.4,0.8,1.1,.113,,-2.1,1.4,-0.7,0.2
2019-20,greenje02,Jeff Green,PF-C,33,TOT,48,4,20.0,3.3,7.2,.462,1.3,3.8,.339,2.0,3.4,.602,.552,1.5,1.9,.802,0.5,2.3,2.8,1.0,0.5,0.4,0.9,1.9,9.4,2019-20,greenje02,PF-C,33,TOT,48,960,13.7,.590,.532,.265,2.7,12.0,7.5,7.9,1.3,1.7,9.9,19.0,,1.2,0.9,2.1,.104,,0.0,-0.1,-0.1,0.5
2019-20,griffbl01,Blake Griffin,PF,30,DET,18,18,28.4,4.9,13.9,.352,1.5,6.2,.243,3.4,7.7,.439,.406,4.2,5.4,.776,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,2019-20,griffbl01,PF,30,DET,18,512,11.9,.476,.444,.392,3.7,15.0,9.3,18.0,0.7,1.1,12.0,28.4,,-0.4,0.3,-0.1,-0.012,,-1.7,-2.6,-4.3,-0.3
2019-20,gudurma01,Marko Guduric,SG,24,MEM,44,0,11.0,1.4,3.6,.395,0.6,1.9,.301,0.8,1.7,.500,.475,0.5,0.6,.923,0.3,1.3,1.7,1.0,0.3,0.2,0.8,0.8,3.9,2019-20,gudurma01,SG,24,MEM,44,484,8.8,.514,.529,.166,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6,,-0.3,0.4,0.1,.014,,-2.7,-0.7,-3.4,-0.2
2019-20,guyky01,Kyle Guy,SG,22,SAC,3,0,3.3,0.7,1.7,.400,0.0,1.0,.000,0.7,0.7,1.000,.400,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.3,2019-20,guyky01,SG,22,SAC,3,10,6.6,.400,.600,.000,0.0,11.5,5.6,15.6,0.0,0.0,0.0,21.7,,0.0,0.0,0.0,-0.045,,-7.5,-4.8,-12.3,0.0
2019-20,hachiru01,Rui Hachimura,PF,21,WAS,48,48,30.1,5.3,11.4,.466,0.5,1.8,.287,4.8,9.5,.500,.489,2.4,2.9,.829,1.6,4.5,6.1,1.8,0.8,0.2,1.1,2.2,13.5,2019-20,hachiru01,PF,21,WAS,48,1444,13.5,.535,.160,.257,5.7,17.0,11.1,8.8,1.2,0.5,8.0,19.0,,1.3,0.5,1.8,.060,,-1.2,-2.0,-3.2,-0.4
2019-20,hallde01,Devon Hall,PG,24,OKC,11,0,7.4,0.5,2.7,.200,0.4,1.5,.235,0.2,1.2,.154,.267,0.4,0.7,.500,0.2,0.5,0.6,1.2,0.4,0.1,0.5,0.5,1.8,2019-20,hallde01,PG,24,OKC,11,81,3.1,.298,.567,.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,,-0.3,0.1,-0.2,-0.116,,-5.8,-0.6,-6.4,-0.1
2019-20,halldo01,Donta Hall,C-PF,22,TOT,9,0,14.8,1.7,2.4,.682,0.0,0.0,,1.7,2.4,.682,.682,1.0,2.0,.500,1.6,2.7,4.2,0.4,0.3,0.7,0.6,2.6,4.3,2019-20,halldo01,C-PF,22,TOT,9,133,13.6,.652,.000,.818,11.4,19.2,15.4,4.2,1.1,3.8,14.3,11.1,,0.2,0.2,0.4,.137,,-3.4,-0.3,-3.7,-0.1
2019-20,hannadu01,Dusty Hannahs,SG,26,MEM,2,0,6.5,2.0,4.5,.444,1.0,1.5,.667,1.0,3.0,.333,.556,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.0,2019-20,hannadu01,SG,26,MEM,2,13,21.3,.607,.333,.222,0.0,8.0,4.1,0.0,0.0,0.0,0.0,31.6,,0.0,0.0,0.0,.146,,5.1,-2.1,3.1,0.0
2019-20,hardati02,Tim Hardaway Jr.,SG,27,DAL,71,58,29.5,5.4,12.5,.434,2.9,7.2,.398,2.5,5.2,.485,.550,2.1,2.6,.819,0.4,2.9,3.3,1.9,0.6,0.1,1.0,1.8,15.8,2019-20,hardati02,SG,27,DAL,71,2091,14.5,.581,.580,.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,,3.4,1.1,4.4,.102,,1.2,-1.4,-0.1,1.0
2019-20,hardeja01,James Harden,SG,30,HOU,68,68,36.5,9.9,22.3,.444,4.4,12.4,.355,5.5,9.9,.556,.543,10.2,11.8,.865,1.0,5.5,6.6,7.5,1.8,0.9,4.5,3.3,34.3,2019-20,hardeja01,SG,30,HOU,68,2483,29.1,.626,.557,.528,2.9,16.0,9.4,35.9,2.3,2.1,14.2,36.3,,9.9,3.2,13.1,.254,,8.1,1.6,9.6,7.3
2019-20,harklma01,Maurice Harkless,PF-SF,26,TOT,62,48,23.0,2.3,4.6,.502,0.5,1.6,.347,1.7,3.0,.584,.562,0.6,1.1,.591,0.9,3.0,3.9,1.1,0.9,0.5,0.9,2.4,5.8,2019-20,harklma01,PF-SF,26,TOT,62,1427,9.8,.572,.346,.233,4.1,13.3,8.8,6.4,1.9,2.1,14.5,10.7,,0.8,1.9,2.7,.090,,-2.6,1.9,-0.7,0.5
2019-20,harpeja01,Jared Harper,PG,22,PHO,3,0,2.7,0.3,1.3,.250,0.0,0.7,.000,0.3,0.7,.500,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2019-20,harpeja01,PG,22,PHO,3,8,-5.3,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,,0.0,0.0,0.0,-0.249,,-10.1,-5.6,-15.7,0.0
2019-20,harremo01,Montrezl Harrell,C,26,LAC,63,2,27.8,7.5,12.9,.580,0.0,0.3,.000,7.5,12.6,.593,.580,3.7,5.6,.658,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,2019-20,harremo01,C,26,LAC,63,1749,23.2,.607,.022,.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,,4.4,2.5,7.0,.191,,2.5,0.5,2.9,2.2
2019-20,harriga01,Gary Harris,SG,25,DEN,56,55,31.8,3.9,9.3,.420,1.3,3.8,.333,2.6,5.5,.479,.487,1.3,1.6,.815,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1,10.4,2019-20,harriga01,SG,25,DEN,56,1780,9.7,.519,.405,.177,1.6,8.6,5.1,8.9,2.1,0.7,9.7,15.1,,0.5,1.4,1.9,.052,,-2.8,0.3,-2.5,-0.2
2019-20,harrijo01,Joe Harris,SF,28,BRK,69,69,30.8,5.5,11.4,.486,2.5,5.9,.424,3.0,5.5,.553,.596,0.9,1.3,.719,0.9,3.4,4.3,2.1,0.6,0.2,1.5,2.3,14.5,2019-20,harrijo01,SF,28,BRK,69,2123,13.3,.606,.518,.114,3.2,11.2,7.3,10.4,0.9,0.7,11.2,18.3,,2.5,1.8,4.3,.097,,0.4,-0.6,-0.2,1.0
2019-20,harrito02,Tobias Harris,PF,27,PHI,72,72,34.3,7.7,16.3,.471,1.8,5.0,.367,5.9,11.3,.517,.527,2.4,3.0,.806,1.0,5.9,6.9,3.2,0.7,0.6,1.4,2.3,19.6,2019-20,harrito02,PF,27,PHI,72,2469,17.2,.556,.304,.184,3.1,19.1,11.1,14.6,1.0,1.4,7.6,23.9,,3.5,2.7,6.2,.121,,1.3,-0.5,0.8,1.8
2019-20,harrish01,Shaquille Harrison,SG,26,CHI,43,10,11.3,1.8,3.8,.467,0.4,1.0,.381,1.4,2.9,.496,.515,0.9,1.2,.780,0.5,1.5,2.0,1.1,0.8,0.4,0.4,1.3,4.9,2019-20,harrish01,SG,26,CHI,43,484,17.8,.559,.255,.303,4.8,15.3,9.8,15.3,3.4,3.7,9.2,18.1,,0.7,0.8,1.5,.153,,0.4,2.4,2.8,0.6
2019-20,hartjo01,Josh Hart,SF,24,NOP,65,16,27.0,3.5,8.2,.423,1.9,5.4,.342,1.6,2.7,.584,.537,1.3,1.8,.739,0.9,5.6,6.5,1.7,1.0,0.4,1.2,2.5,10.1,2019-20,hartjo01,SF,24,NOP,65,1755,11.9,.563,.665,.216,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,,1.3,1.8,3.1,.085,,-1.1,0.4,-0.7,0.6
2019-20,harteis01,Isaiah Hartenstein,C,21,HOU,23,2,11.6,1.9,2.9,.657,0.0,0.2,.000,1.9,2.7,.710,.657,0.8,1.2,.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,2019-20,harteis01,C,21,HOU,23,266,18.6,.674,.075,.418,11.3,24.3,17.7,10.0,1.6,3.9,16.8,14.8,,0.7,0.4,1.1,.190,,-1.0,1.3,0.3,0.2
2019-20,hasleud01,Udonis Haslem,C,39,MIA,4,1,11.0,1.0,2.8,.364,0.3,0.8,.333,0.8,2.0,.375,.409,0.8,1.0,.750,0.3,3.8,4.0,0.3,0.0,0.0,0.3,1.5,3.0,2019-20,hasleud01,C,39,MIA,4,44,6.5,.470,.273,.364,2.6,36.7,20.3,3.2,0.0,0.0,7.3,13.8,,0.0,0.1,0.0,.041,,-6.1,-1.4,-7.6,-0.1
2019-20,hayesja02,Jaxson Hayes,C,19,NOP,64,14,16.9,2.7,4.0,.672,0.0,0.1,.250,2.7,4.0,.678,.674,1.9,3.0,.647,1.5,2.5,4.0,0.9,0.4,0.9,0.8,2.5,7.4,2019-20,hayesja02,C,19,NOP,64,1080,17.6,.689,.015,.734,9.5,16.0,12.7,7.2,1.1,4.3,13.4,15.0,,2.8,1.1,3.9,.171,,-0.9,0.6,-0.3,0.5
2019-20,haywago01,Gordon Hayward,SF,29,BOS,52,52,33.5,6.7,13.5,.500,1.6,4.3,.383,5.1,9.2,.554,.561,2.4,2.8,.855,1.1,5.6,6.7,4.1,0.7,0.4,1.8,1.8,17.5,2019-20,haywago01,SF,29,BOS,52,1740,18.1,.595,.317,.207,3.4,17.8,10.7,18.7,1.1,1.2,11.2,21.1,,3.5,2.2,5.7,.158,,2.6,0.1,2.7,2.0
2019-20,hensojo01,John Henson,C,29,TOT,40,8,15.0,2.4,4.3,.556,0.2,0.9,.222,2.2,3.4,.644,.579,0.6,1.2,.500,1.2,2.9,4.1,1.4,0.6,1.1,0.9,2.0,5.5,2019-20,hensojo01,C,29,TOT,40,600,17.0,.578,.211,.269,8.5,21.8,15.1,13.4,2.0,6.0,15.8,16.3,,0.6,0.8,1.4,.109,,-1.2,2.1,0.9,0.4
2019-20,hernade01,Dewan Hernandez,C,23,TOR,6,0,4.7,0.8,2.3,.357,0.2,0.3,.500,0.7,2.0,.333,.393,0.5,0.8,.600,0.8,1.5,2.3,0.5,0.2,0.0,0.5,1.0,2.3,2019-20,hernade01,C,23,TOR,6,28,12.9,.432,.143,.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,,0.0,0.1,0.0,.043,,-6.6,-3.0,-9.6,-0.1
2019-20,hernaju01,Juan Hernangómez,PF,24,TOT,48,14,17.4,2.1,5.1,.405,0.9,2.7,.341,1.2,2.5,.475,.494,0.9,1.5,.620,0.9,3.2,4.1,0.8,0.4,0.2,0.7,1.3,6.0,2019-20,hernaju01,PF,24,TOT,48,833,10.4,.518,.522,.287,5.6,20.5,12.8,6.6,1.1,1.0,10.3,15.7,,0.2,0.7,0.9,.052,,-2.2,-1.1,-3.4,-0.3
2019-20,hernawi01,Willy Hernangómez,C,25,CHO,31,0,12.1,2.4,4.5,.532,0.2,0.7,.227,2.2,3.8,.590,.550,1.2,1.9,.627,1.4,2.9,4.3,0.9,0.3,0.2,1.0,1.0,6.1,2019-20,hernawi01,C,25,CHO,31,375,19.2,.576,.158,.424,12.1,27.5,19.5,13.5,1.3,1.7,15.4,22.9,,0.4,0.4,0.8,.107,,0.6,-0.5,0.1,0.2
2019-20,herroty01,Tyler Herro,SG,20,MIA,55,8,27.4,4.9,11.5,.428,2.1,5.4,.389,2.8,6.1,.462,.520,1.6,1.8,.870,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5,2019-20,herroty01,SG,20,MIA,55,1508,12.5,.550,.472,.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,,0.2,1.3,1.6,.050,,-0.4,-1.2,-1.6,0.1
2019-20,herveke01,Kevin Hervey,PF,23,OKC,10,0,5.2,0.7,2.7,.259,0.3,2.0,.150,0.4,0.7,.571,.315,0.0,0.0,,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,2019-20,herveke01,PF,23,OKC,10,52,5.0,.315,.741,.000,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,,-0.2,0.1,-0.1,-0.085,,-4.0,-1.1,-5.1,0.0
2019-20,hezonma01,Mario Hezonja,PF,24,POR,53,4,16.4,1.7,4.1,.422,0.5,1.5,.308,1.3,2.6,.486,.477,0.9,1.1,.814,0.6,2.9,3.5,0.9,0.7,0.2,0.8,2.0,4.8,2019-20,hezonma01,PF,24,POR,53,871,9.5,.525,.358,.271,3.6,18.3,11.0,7.5,2.0,0.9,14.7,13.9,,0.1,0.6,0.8,.043,,-3.1,0.2,-2.9,-0.2
2019-20,hieldbu01,Buddy Hield,SG,27,SAC,72,44,30.8,6.9,16.1,.429,3.8,9.6,.394,3.2,6.6,.479,.545,1.6,1.9,.846,0.8,3.8,4.6,3.0,0.9,0.2,2.3,2.3,19.2,2019-20,hieldbu01,SG,27,SAC,72,2216,16.0,.566,.592,.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,,1.4,1.5,3.0,.064,,2.5,-1.4,1.1,1.7
2019-20,hillge01,George Hill,PG,33,MIL,59,2,21.5,3.3,6.4,.516,1.4,3.0,.460,1.9,3.4,.565,.624,1.4,1.7,.842,0.8,2.2,3.0,3.1,0.8,0.1,1.0,1.4,9.4,2019-20,hillge01,PG,33,MIL,59,1271,16.9,.659,.468,.269,4.1,9.3,6.9,19.0,1.7,0.3,11.9,15.5,,3.5,2.1,5.5,.210,,1.6,1.3,2.9,1.6
2019-20,hillso01,Solomon Hill,PF,28,TOT,59,4,18.4,1.9,4.7,.396,1.1,2.9,.368,0.8,1.8,.439,.509,0.7,0.9,.741,0.5,2.3,2.8,1.8,0.7,0.2,0.9,1.4,5.5,2019-20,hillso01,PF,28,TOT,59,1088,9.8,.535,.615,.194,2.9,13.0,8.1,12.4,1.9,1.0,14.5,13.6,,0.4,1.1,1.4,.064,,-2.0,0.3,-1.7,0.1
2019-20,hoardja01,Jaylen Hoard,PF,20,POR,13,0,7.9,1.2,2.5,.469,0.0,0.2,.000,1.2,2.2,.517,.469,0.6,1.0,.615,1.1,1.4,2.5,0.3,0.4,0.0,0.3,0.9,2.9,2019-20,hoardja01,PF,20,POR,13,103,14.9,.504,.094,.406,14.4,18.1,16.2,5.3,2.3,0.0,9.6,17.2,,0.1,0.1,0.2,.093,,-0.8,-1.1,-1.9,0.0
2019-20,holidaa01,Aaron Holiday,PG,23,IND,66,33,24.5,3.5,8.5,.414,1.3,3.3,.394,2.2,5.2,.427,.491,1.1,1.3,.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5,2019-20,holidaa01,PG,23,IND,66,1617,11.6,.521,.393,.155,1.5,9.0,5.3,19.1,1.7,0.9,12.8,18.7,,0.4,1.7,2.1,.063,,-1.6,0.0,-1.6,0.2
2019-20,holidjr01,Jrue Holiday,SG,29,NOP,61,61,34.7,7.5,16.5,.455,2.0,5.7,.353,5.5,10.8,.509,.516,2.1,3.0,.709,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,2019-20,holidjr01,SG,29,NOP,61,2117,17.0,.537,.344,.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,,2.0,1.9,3.9,.088,,1.6,0.2,1.8,2.0
2019-20,holidju01,Justin Holiday,SF,30,IND,73,6,25.0,2.8,6.7,.428,1.8,4.5,.405,1.0,2.1,.477,.566,0.7,0.9,.791,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9,8.3,2019-20,holidju01,SF,30,IND,73,1826,12.1,.585,.681,.138,1.9,12.2,7.1,6.7,2.3,2.2,7.9,13.4,,1.6,2.6,4.2,.112,,-0.5,1.8,1.3,1.5
2019-20,holliro01,Rondae Hollis-Jefferson,PF,25,TOR,60,6,18.7,2.6,5.5,.471,0.1,0.4,.130,2.5,5.1,.497,.476,1.8,2.4,.734,1.8,2.9,4.7,1.8,0.8,0.4,1.0,1.9,7.0,2019-20,holliro01,PF,25,TOR,60,1122,15.1,.533,.070,.435,10.6,15.9,13.3,13.6,2.0,2.0,13.1,17.2,,1.4,2.0,3.4,.146,,-1.2,1.5,0.3,0.6
2019-20,holmeri01,Richaun Holmes,C,26,SAC,44,38,28.2,5.1,7.8,.648,0.0,0.0,,5.1,7.8,.648,.648,2.1,2.7,.788,2.9,5.3,8.1,1.0,0.9,1.3,1.2,3.8,12.3,2019-20,holmeri01,C,26,SAC,44,1242,19.7,.681,.000,.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,,3.4,1.5,4.9,.190,,0.3,0.6,1.0,0.9
2019-20,hoodro01,Rodney Hood,SF,27,POR,21,21,29.5,4.1,8.2,.506,1.7,3.4,.493,2.5,4.8,.515,.608,1.0,1.3,.778,0.5,3.0,3.4,1.5,0.8,0.2,0.9,2.2,11.0,2019-20,hoodro01,SF,27,POR,21,619,12.2,.625,.413,.157,1.7,10.4,6.1,7.0,1.3,0.6,9.4,13.9,,0.9,0.2,1.1,.084,,-0.4,-0.5,-0.9,0.2
2019-20,horfoal01,Al Horford,C,33,PHI,67,61,30.2,4.8,10.6,.450,1.5,4.2,.350,3.3,6.4,.516,.520,0.9,1.2,.763,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,11.9,2019-20,horfoal01,C,33,PHI,67,2025,15.7,.536,.399,.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,,2.8,2.6,5.4,.128,,1.3,1.0,2.2,2.2
2019-20,hortota01,Talen Horton-Tucker,SG,19,LAL,6,1,13.5,2.3,5.0,.467,0.7,2.2,.308,1.7,2.8,.588,.533,0.3,0.7,.500,0.3,0.8,1.2,1.0,1.3,0.2,1.0,1.7,5.7,2019-20,hortota01,SG,19,LAL,6,81,12.3,.535,.433,.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,,0.0,0.2,0.1,.070,,-4.0,2.0,-2.1,0.0
2019-20,houseda01,Danuel House,SF,26,HOU,63,52,30.4,3.7,8.6,.427,2.0,5.6,.363,1.6,2.9,.549,.546,1.2,1.4,.811,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,2019-20,houseda01,SF,26,HOU,63,1913,11.3,.572,.659,.167,3.1,11.6,7.3,6.1,1.6,1.5,8.5,13.7,,1.9,1.8,3.6,.091,,-0.8,0.0,-0.7,0.6
2019-20,howardw01,Dwight Howard,C,34,LAL,69,2,18.9,2.9,4.0,.729,0.0,0.1,.600,2.9,3.9,.732,.735,1.6,3.1,.514,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,7.5,2019-20,howardw01,C,34,LAL,69,1306,18.7,.696,.018,.773,14.6,27.8,21.2,4.8,1.1,5.4,18.5,14.7,,2.8,2.6,5.4,.197,,-1.0,1.2,0.2,0.7
2019-20,howarwi01,William Howard,PF,26,HOU,2,0,6.5,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,2019-20,howarwi01,PF,26,HOU,2,13,-12.7,.000,1.000,.000,0.0,16.3,8.1,9.1,0.0,0.0,20.0,15.9,,-0.1,0.0,-0.1,-0.357,,-14.2,-5.4,-19.6,-0.1
2019-20,huertke01,Kevin Huerter,SG,21,ATL,56,48,31.4,4.5,10.9,.413,2.3,6.0,.380,2.2,4.9,.453,.517,0.9,1.1,.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,12.2,2019-20,huertke01,SG,21,ATL,56,1760,11.5,.536,.548,.105,2.1,12.0,7.0,17.5,1.4,1.3,12.0,17.1,,1.0,0.6,1.6,.043,,-0.7,-0.9,-1.6,0.2
2019-20,huntede01,De'Andre Hunter,SF,22,ATL,63,62,32.0,4.4,10.8,.410,1.7,4.8,.355,2.7,6.0,.454,.489,1.7,2.3,.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,2019-20,huntede01,SF,22,ATL,63,2018,8.6,.521,.445,.211,2.3,13.1,7.6,8.0,1.0,0.7,12.1,17.5,,-0.4,0.5,0.1,.002,,-2.9,-1.8,-4.7,-1.4
2019-20,hutchch01,Chandler Hutchison,SF,23,CHI,28,10,18.8,2.9,6.3,.457,0.4,1.4,.316,2.4,4.9,.496,.491,1.6,2.8,.590,0.6,3.2,3.9,0.9,1.0,0.3,1.0,1.7,7.8,2019-20,hutchch01,SF,23,CHI,28,527,12.4,.521,.217,.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,,0.0,0.7,0.7,.060,,-2.7,0.1,-2.6,-0.1
2019-20,ibakase01,Serge Ibaka,C,30,TOR,55,27,27.0,6.2,12.2,.512,1.3,3.3,.385,5.0,8.9,.559,.564,1.6,2.3,.718,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,15.4,2019-20,ibakase01,C,30,TOR,55,1485,17.3,.583,.272,.185,8.3,23.5,16.1,8.6,0.9,3.0,13.1,24.0,,1.2,2.7,3.9,.126,,0.1,0.0,0.1,0.8
2019-20,iguodan01,Andre Iguodala,SF,36,MIA,21,0,19.9,1.8,4.2,.432,0.7,2.2,.298,1.1,2.0,.585,.511,0.3,0.7,.400,0.8,2.9,3.7,2.4,0.7,1.0,1.2,1.7,4.6,2019-20,iguodan01,SF,36,MIA,21,418,10.5,.507,.534,.170,4.7,15.7,10.4,16.9,1.6,5.0,21.6,12.7,,0.0,0.6,0.6,.065,,-1.9,1.4,-0.5,0.2
2019-20,ilyaser01,Ersan İlyasova,PF,32,MIL,63,8,15.7,2.3,5.0,.466,0.8,2.2,.365,1.5,2.8,.545,.546,1.1,1.4,.828,1.0,3.8,4.8,0.8,0.4,0.3,0.5,1.5,6.6,2019-20,ilyaser01,PF,32,MIL,63,986,14.9,.589,.438,.278,6.6,22.7,15.1,6.6,1.1,1.5,8.8,16.1,,1.6,2.0,3.6,.174,,-0.3,0.8,0.4,0.6
2019-20,inglejo01,Joe Ingles,PF,32,UTA,72,45,29.7,3.4,7.7,.445,2.0,4.9,.399,1.5,2.8,.525,.572,1.0,1.3,.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8,2019-20,inglejo01,PF,32,UTA,72,2137,12.6,.595,.638,.170,1.4,12.5,7.2,24.4,1.5,0.4,19.3,15.1,,2.7,2.1,4.8,.108,,0.0,0.7,0.7,1.5
2019-20,ingrabr01,Brandon Ingram,PF,22,NOP,62,62,33.9,8.2,17.7,.463,2.4,6.2,.391,5.8,11.5,.501,.531,5.0,5.9,.851,0.8,5.3,6.1,4.2,1.0,0.6,3.0,2.9,23.8,2019-20,ingrabr01,PF,22,NOP,62,2104,18.8,.587,.350,.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,,3.3,1.8,5.1,.115,,2.5,-0.4,2.1,2.2
2019-20,irvinky01,Kyrie Irving,PG,27,BRK,20,20,32.9,10.0,20.8,.478,2.8,7.1,.394,7.2,13.7,.522,.546,4.7,5.1,.922,1.1,4.1,5.2,6.4,1.4,0.5,2.6,2.7,27.4,2019-20,irvinky01,PG,27,BRK,20,658,26.2,.595,.341,.245,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,,2.1,0.8,2.9,.210,,6.7,0.9,7.7,1.6
